,CDK6-P16INK4A0.pdb_ringEdges,CDK6-P16INK4A1.pdb_ringEdges,CDK6-P16INK4A2.pdb_ringEdges,CDK6-P16INK4A3.pdb_ringEdges,CDK6-P16INK4A4.pdb_ringEdges,CDK6-P16INK4A5.pdb_ringEdges,CDK6-P16INK4A6.pdb_ringEdges,CDK6-P16INK4A7.pdb_ringEdges,CDK6-P16INK4A8.pdb_ringEdges,CDK6-P16INK4A9.pdb_ringEdges,CDK6-P16INK4A10.pdb_ringEdges,CDK6-P16INK4A11.pdb_ringEdges,CDK6-P16INK4A12.pdb_ringEdges,CDK6-P16INK4A13.pdb_ringEdges,CDK6-P16INK4A14.pdb_ringEdges,CDK6-P16INK4A15.pdb_ringEdges,CDK6-P16INK4A16.pdb_ringEdges,CDK6-P16INK4A17.pdb_ringEdges,CDK6-P16INK4A18.pdb_ringEdges,CDK6-P16INK4A19.pdb_ringEdges,CDK6-P16INK4A20.pdb_ringEdges,CDK6-P16INK4A21.pdb_ringEdges,CDK6-P16INK4A22.pdb_ringEdges,CDK6-P16INK4A23.pdb_ringEdges,CDK6-P16INK4A24.pdb_ringEdges,CDK6-P16INK4A25.pdb_ringEdges,CDK6-P16INK4A26.pdb_ringEdges,CDK6-P16INK4A27.pdb_ringEdges,CDK6-P16INK4A28.pdb_ringEdges,CDK6-P16INK4A29.pdb_ringEdges,CDK6-P16INK4A30.pdb_ringEdges,CDK6-P16INK4A31.pdb_ringEdges,CDK6-P16INK4A32.pdb_ringEdges,CDK6-P16INK4A33.pdb_ringEdges,CDK6-P16INK4A34.pdb_ringEdges,CDK6-P16INK4A35.pdb_ringEdges,CDK6-P16INK4A36.pdb_ringEdges,CDK6-P16INK4A37.pdb_ringEdges,CDK6-P16INK4A38.pdb_ringEdges,CDK6-P16INK4A39.pdb_ringEdges,CDK6-P16INK4A40.pdb_ringEdges,CDK6-P16INK4A41.pdb_ringEdges,CDK6-P16INK4A42.pdb_ringEdges,CDK6-P16INK4A43.pdb_ringEdges,CDK6-P16INK4A44.pdb_ringEdges,CDK6-P16INK4A45.pdb_ringEdges,CDK6-P16INK4A46.pdb_ringEdges,CDK6-P16INK4A47.pdb_ringEdges,CDK6-P16INK4A48.pdb_ringEdges,CDK6-P16INK4A49.pdb_ringEdges,CDK6-P16INK4A50.pdb_ringEdges,CDK6-P16INK4A51.pdb_ringEdges,CDK6-P16INK4A52.pdb_ringEdges,CDK6-P16INK4A53.pdb_ringEdges,CDK6-P16INK4A54.pdb_ringEdges,CDK6-P16INK4A55.pdb_ringEdges,CDK6-P16INK4A56.pdb_ringEdges,CDK6-P16INK4A57.pdb_ringEdges,CDK6-P16INK4A58.pdb_ringEdges,CDK6-P16INK4A59.pdb_ringEdges,CDK6-P16INK4A60.pdb_ringEdges,CDK6-P16INK4A61.pdb_ringEdges,CDK6-P16INK4A62.pdb_ringEdges,CDK6-P16INK4A63.pdb_ringEdges,CDK6-P16INK4A64.pdb_ringEdges,CDK6-P16INK4A65.pdb_ringEdges,CDK6-P16INK4A66.pdb_ringEdges,CDK6-P16INK4A67.pdb_ringEdges,CDK6-P16INK4A68.pdb_ringEdges,CDK6-P16INK4A69.pdb_ringEdges,CDK6-P16INK4A70.pdb_ringEdges,CDK6-P16INK4A71.pdb_ringEdges,CDK6-P16INK4A72.pdb_ringEdges,CDK6-P16INK4A73.pdb_ringEdges,CDK6-P16INK4A74.pdb_ringEdges,CDK6-P16INK4A75.pdb_ringEdges,CDK6-P16INK4A76.pdb_ringEdges,CDK6-P16INK4A77.pdb_ringEdges,CDK6-P16INK4A78.pdb_ringEdges,CDK6-P16INK4A79.pdb_ringEdges,CDK6-P16INK4A80.pdb_ringEdges,CDK6-P16INK4A81.pdb_ringEdges,CDK6-P16INK4A82.pdb_ringEdges,CDK6-P16INK4A83.pdb_ringEdges,CDK6-P16INK4A84.pdb_ringEdges,CDK6-P16INK4A85.pdb_ringEdges,CDK6-P16INK4A86.pdb_ringEdges,CDK6-P16INK4A87.pdb_ringEdges,CDK6-P16INK4A88.pdb_ringEdges,CDK6-P16INK4A89.pdb_ringEdges,CDK6-P16INK4A90.pdb_ringEdges,CDK6-P16INK4A91.pdb_ringEdges,CDK6-P16INK4A92.pdb_ringEdges,CDK6-P16INK4A93.pdb_ringEdges,CDK6-P16INK4A94.pdb_ringEdges,CDK6-P16INK4A95.pdb_ringEdges,CDK6-P16INK4A96.pdb_ringEdges,CDK6-P16INK4A97.pdb_ringEdges,CDK6-P16INK4A98.pdb_ringEdges,CDK6-P16INK4A99.pdb_ringEdges,CDK6-P16INK4A100.pdb_ringEdges
CDK6-P16INK4A77.pdb_ringEdges,38.374379927575085,36.09174324341042,36.525626524877445,38.42568585377935,35.47685111694854,34.91180073908782,34.08000537219963,35.25774323055072,34.74489833341016,36.93664065512152,35.64018638520487,36.98898585561477,36.79092468671434,37.642359964295515,35.54890122225237,36.877287432215155,35.042419212700054,37.56845824260523,37.7626259732823,35.615721275723914,35.00494634557693,35.311647339241325,35.95375692213436,38.25023656155517,37.000040338824384,33.03772907281246,35.40881358647864,33.16905289048425,33.21425995979164,34.87514332430119,35.94762635830108,32.452721064305415,33.47402646472627,31.535354872986193,34.40781179380364,34.96202630829758,35.749738196167684,33.11169098070937,33.62771008516845,36.66159621205716,35.50666674139632,32.84234919273456,33.922035281096285,36.270569734369005,34.80807363313507,33.24067220375085,35.65877533940938,34.63966610205262,35.01738019074083,35.700829874546976,32.353535259397766,35.294017364017165,31.62444422652856,33.82692265810495,32.612316447618404,33.51220168373816,34.508517947678875,34.130463770859194,32.118747334668235,34.800740542243624,31.322476154317847,31.55618853451523,32.05154430815017,34.188124556584256,29.704045991391574,33.04647714570032,32.051528785885345,29.316373432670357,31.322476154317858,28.89314677130648,29.515170228745763,28.509734743143042,32.61890609486882,31.80188986530478,29.985701401788372,28.62486828925356,31.99779221239586,0.0,28.412053359787325,33.22841198709441,31.97726182198596,32.09246590960569,31.916666991413685,32.823392944333314,32.03212007373084,32.75763554603971,31.16448099394389,32.139171864863044,31.0056807505652,33.64168818712288,32.51338798110634,33.09185166723328,30.93496628903096,32.312728727406245,31.309623717212446,35.091493774465995,31.9910590743182,35.4107244063868,32.9079524330113,34.65223101660068,35.31261947983137
CDK6-P16INK4A78.pdb_ringEdges,38.73832354972001,36.76194766358149,39.09889235112145,38.97723535118796,36.22916282231723,34.7080359743105,36.00755863158411,37.91715242157827,36.8722009646848,35.342559576421976,37.83121720252839,37.33125882651352,37.82553561125886,39.494152221582105,36.21695268367488,36.55455950897953,38.54332704504759,37.79153344335215,37.296992796226824,37.9567048462597,37.56753123356763,37.739352226391844,38.080733823775226,38.72686598801583,39.684464421457385,34.65124034881644,36.16254074638332,34.31307425277744,34.52013616709856,36.00140959097735,37.00582178213515,33.23401123077927,36.145312034751555,33.979010202305176,35.79074062418748,35.32397322749971,34.3523011895117,34.004843084975874,34.545550001058366,36.89015562571614,34.986166420401396,33.653605663128495,36.5606019088896,37.585021362848465,34.92543585485718,37.49257969703223,39.10454160490004,34.38328009729087,34.60154139148528,36.448491564308064,34.739685823914414,35.77334675856398,34.275776515221274,34.62787247635649,33.29987375411206,31.198418125480938,33.99834646257161,34.53915508275857,33.33826331702095,34.794378227220946,33.66673070286015,35.03611498488142,36.121974128297246,33.11714470832051,31.295526042052007,32.513372679331106,31.364364860213197,29.601700905816415,31.17736134916675,27.351462256380163,30.513776352062372,29.45562477432401,32.30587642738227,30.50653628681737,31.16448099394389,28.466004862569324,31.597767412787825,28.412053359787325,0.0,31.910805418973084,29.49901760738812,29.18377181437369,30.669024352371686,32.286605204355105,30.74643529878039,32.35331997543429,28.615968126918148,29.67448608448188,29.485370349999275,34.52113059723633,32.86233913362428,33.602608877631596,33.80750306783382,33.78153400603642,31.71328331012822,33.666745480425966,30.42145092885799,35.12258560955472,33.76964694405864,33.2988577934478,36.66143336692412
CDK6-P16INK4A79.pdb_ringEdges,43.20364827049455,38.52629779631768,39.59225010853415,42.311072613107434,39.793896879493055,40.41732548060278,39.44987373000627,41.513122063783584,40.805252807897475,40.230641029095565,40.165998838402786,40.842812383369136,40.832164670046566,43.09935299811044,40.33221494276086,41.95273341268753,41.71594300141758,43.33447376991478,41.957998425101316,41.745783592612106,38.35239846035312,39.42846662120541,42.74683078648716,41.126476443729366,42.66120145346056,39.8636606796977,39.96083903919468,38.66564160590156,39.21471700587361,41.26310435600472,41.93708863267792,39.30220962734852,38.47028962822619,37.98456088559729,35.244264908708566,40.66251100208929,38.7665034668434,37.32055573805164,39.411832453128085,40.07496706267685,39.6789228107681,38.67781191236603,41.12734742805168,39.1372632300003,40.3277616315233,39.966366456824694,39.8150950148908,36.78400041549543,40.047583637766316,38.755285307987194,37.84291964376143,40.17149802697618,37.68220082089783,39.23144743266169,38.69476162369312,36.407355333614426,37.85352760627219,40.348518994811116,39.060534726682036,38.041336511511986,37.19793767353484,36.93067325226654,36.6554211610986,40.04291230505911,35.48293682842716,35.0798945975487,37.17040228421201,34.80174124996985,33.085190807161275,32.60555762534512,32.80339443666104,36.51959196123267,35.06118319686576,36.40128749568189,34.08750810715306,33.23505911276308,33.68626098433127,33.22841198709441,31.910805418973084,0.0,33.61662701611064,33.24816981459132,30.129224172781658,33.14364935454927,31.82253339759101,32.28662061360348,31.829474122039336,33.679688137434205,34.44053206261804,32.09937926586324,31.54918768813381,33.9220352810963,35.03614338484737,34.77651463486895,32.4931833647325,36.743185647712856,35.36739651597797,35.42831034821385,35.719025129738746,36.67841964509506,36.83752142957816
CDK6-P16INK4A80.pdb_ringEdges,42.24894240485042,38.29610998262096,39.79304671879481,40.21346028458268,37.67063334900845,36.83657602619083,38.8824481754867,40.44449547132905,39.357071848368214,39.15880412242582,37.14586013774803,37.83030978340599,38.688345269622204,40.5022448858829,38.26164180783218,39.246434068137745,40.149633059666655,39.64667333418616,38.475138965414615,38.89380873878208,37.14584674426285,37.664755818215205,38.82692813317469,38.84291620493355,41.24635367571657,36.818730362040476,37.98369642399034,34.35676155688453,37.27850006591177,36.00661907087954,37.39402937416379,35.85094904271969,35.427355425402745,37.12813633166486,35.469684343995645,36.21009726966512,38.041297276873564,35.45213295900948,35.93455909446276,37.774310152042375,35.63939069560858,34.954768214015154,37.33721550533122,38.78828873878802,36.217172475078115,39.03167485249706,37.99041513054377,34.8007548382709,37.12222651582932,36.25245917203278,37.71135463831446,35.17062885886973,35.71206020073747,35.77336066591083,36.15143659882976,33.55036312279857,34.13047834764124,35.687491014715164,35.183018291775426,34.588972446798344,33.71128514709365,36.28773897613357,35.56212418594983,34.099269772312965,31.88917375826904,34.02416466416963,32.92791765651194,31.528380960178538,31.637168769679658,30.434662093021785,31.12233924370081,32.64476369978692,31.773216919802685,31.936177025202532,30.186287289073938,31.440095451350803,31.64523495761074,31.97726182198596,29.49901760738812,33.61662701611064,0.0,27.673073645244465,30.577183962956383,30.321560232372153,32.60554236682509,32.13231351987129,30.46346804899499,33.27352345610666,30.58437477045267,33.807532499893355,33.851857537016635,33.13049729095941,33.5960640907244,34.70708990324945,34.194585123105334,35.12793958238207,33.90265549704396,34.63327419681891,34.98081919342068,35.91107037007365,35.71303537256937
CDK6-P16INK4A81.pdb_ringEdges,42.498205990815904,37.89399984008817,38.148753101301814,38.5870857163327,37.14583335077283,36.073529110520425,37.93358952077108,40.916198789514794,39.197954053624485,37.99040203480576,39.08775685964103,37.20383546268224,39.07095217015569,41.01609925395099,38.80517737422137,38.45320215819368,40.455257516131624,39.63095930359735,37.89401296914167,40.176129642299216,39.526689767549556,38.205219616829254,40.00370629595391,39.7387488379288,41.5332750372926,37.15176619412983,38.30660543431777,35.8509490427197,37.83616159678614,36.854386050296405,37.836161596786134,36.26350494705082,36.084657232156054,35.48191326794867,35.40257460351177,36.29970601418723,35.56114487577171,35.14034406625139,35.904918661370125,37.018658734851094,35.73043075016089,36.06741890498493,38.716548713419854,40.28868463294308,38.20630043637872,40.459881241172226,39.84719569775432,34.60793915760256,38.95472560250136,37.279394225642264,37.76263914801097,35.26287916160805,36.0430643475578,36.35411793108543,35.23892860959654,33.40290749105117,34.22553235052185,35.911070370073645,35.397304335625016,35.78458213264427,35.30539118557066,37.1979242988007,36.21698015767323,35.078901824798244,33.311943385808405,33.660168822721765,35.18928206342532,32.45275172504426,31.163395417225438,31.391255872832343,29.86975041827016,33.666745480425966,30.035683587313496,33.26688401607978,29.543727604959045,31.226535469259705,32.698471673019284,32.09246590960569,29.18377181437369,33.24816981459132,27.673073645244465,0.0,29.594254518360685,28.930935086428224,29.863487081995576,27.742920750009233,30.725084959543132,30.6893113452513,29.161260337605633,32.53932943683697,31.452847121362492,33.31857384679123,33.78154873338213,32.42569768943709,32.53250957280237,34.77549889481224,33.70470241930835,31.79491182422823,35.158999187698726,35.36016534933542,35.40354424734386
CDK6-P16INK4A82.pdb_ringEdges,40.491495329635065,37.40082740458116,39.3728825538215,41.69408848896185,38.32374528587105,38.570952904487655,39.960839039194674,39.70659807070187,40.101401322892805,40.262422760772495,40.87954639465614,38.041310355090864,39.619119461008715,41.12114126220813,39.57563449612844,41.642317263388286,41.090023725367345,41.47164709096829,40.13877667586337,40.496950318198465,36.507642490292476,37.71611688173666,39.09802707801305,38.26738865961298,40.342180683356275,37.15177958548101,37.590011375681776,34.71343955260183,37.6074778210359,38.041323433303674,38.99322558844101,37.00582178213515,35.07793739007883,34.58254239939528,35.729497826381156,36.77196098153951,37.29106971644846,34.73236694256292,36.26354610513713,36.513665403435375,38.02405627653892,36.42444644064568,39.0157131249292,39.60796693565736,37.37254958771977,39.092542328066216,38.00679436509282,35.22562669590714,40.07951052818774,37.7045730100561,35.93551438382167,38.82694094676516,34.501121187348126,35.23285723377716,35.96587658610546,35.68845291746049,34.7260064272882,37.47508625143168,36.59561184035801,36.853481578781896,36.03099826289716,35.46345606984622,36.80767549200006,36.56062912464794,34.206353603763056,32.71074800162587,34.5709739348774,31.781248578273786,29.991939215570024,28.720630683633516,28.296300058751935,33.53839412668734,31.163411381862918,34.414072095713365,30.82976851787361,30.200705075621595,31.991090177520825,31.916666991413685,30.669024352371686,30.129224172781658,30.577183962956383,29.594254518360685,0.0,29.622752449537273,30.858012175493172,31.568909070484153,30.11473912285827,31.92924391393292,31.205497665909988,32.232411610193786,31.3154230594612,31.644150151425617,35.035163572718865,33.08415321615245,33.058624242637826,33.08413817836238,33.66572581316738,32.95348749841904,36.98899930589832,36.94750881940762,35.36643994844362
CDK6-P16INK4A83.pdb_ringEdges,41.93627005670229,38.21191239333912,38.79952300060701,39.44987373000627,39.630105647497935,38.62682799293809,40.262422760772495,41.41960984367184,40.47612157693045,41.81840628811217,39.50537465795861,39.49975754066283,40.59872801477797,40.752352433396155,39.192305570359146,40.64636961875054,41.6948998873594,42.27559426722201,41.21080378078925,40.12242459303634,38.66564160590156,39.40620200195538,39.94976945618082,39.90124625542824,41.24099781161364,38.72136720993942,38.47515189616336,32.51808528568012,38.71568774556313,36.99405626590547,38.60411392507674,36.32294342293141,37.58412123695635,38.300812508430894,37.852620721984266,37.6414479924083,39.874579490600844,38.21104005506206,36.441529531934705,37.42427179522654,37.01180395280402,37.10545681396656,38.88331824588727,41.01073758194228,39.84267568788719,39.83626938116775,38.21104005506205,34.67021604485638,37.51011803798924,37.682200820897805,37.81972161827196,35.80911248988775,35.58486457842265,37.38419598510499,37.12312443961591,33.851872233767864,36.281651133255046,36.95350042999789,36.536630566245854,37.52670690779152,35.366439948443606,35.68226282898854,35.88142439919889,35.627955930436116,32.418899960160054,36.38322832683476,34.38330903648614,32.55952069763469,33.95972153253271,31.868573393693893,32.0709567780058,34.3642038677268,32.35913213971941,34.973550773854036,31.494799381162935,30.696524508735877,30.920890875544206,32.823392944333314,32.286605204355105,33.14364935454927,30.321560232372153,28.930935086428224,29.622752449537273,0.0,31.658988333308386,31.720075411001183,30.795215109361394,32.30589182743868,31.7270228685186,34.23300319081994,33.93385430011883,28.622504453559426,35.863131194926105,33.95972153253269,34.602533482146754,33.40849238119076,34.689138334757786,33.83243755400685,37.19883376976824,36.88909019106304,34.4395641971491
CDK6-P16INK4A84.pdb_ringEdges,41.972829401414046,38.88899881529128,39.934187151895216,41.47164709096827,39.34122949665481,38.77791082767623,39.83711861945469,42.38270322122359,41.596629695085355,39.67437109007577,42.44904466574996,39.2863578160125,41.058882605302685,42.3774909744966,39.526702354294386,40.65181606341514,41.93788346652402,42.51525918633921,41.00630942837126,41.46113687113239,39.804147387599414,39.84719569775433,40.63019733305993,40.36937660113401,41.59050551813165,38.39148952126886,40.299648776909905,36.07352911052042,39.30784231755411,39.396012122349184,39.52670235429438,37.452537127856054,36.66052413497043,36.542648701611064,39.04848370426177,38.17172509875509,39.00522990829577,37.418395454748776,38.25026257510767,36.21104529000823,38.00767139114312,37.030470175154925,38.509273936345274,40.699395524011265,39.510953201429835,40.04671401604124,39.614397603806154,37.03550803919662,39.37935161138816,36.59561184035801,38.20051834713836,37.63650445593607,37.31960924006105,38.928420087993146,36.896008224272386,35.79171365231283,34.955736046993295,38.40283986182195,37.430040878938506,36.12716622298911,36.40734166844905,37.29701947463827,36.401287495681885,35.70778306117984,34.22653534018651,32.809915380318834,35.403544247343866,34.0306563577505,33.75020913883978,31.916666991413674,31.16449695802526,35.31261947983137,32.84339442283533,35.6648021087001,31.130522847140195,31.426024643209665,32.88903399636315,32.03212007373084,30.74643529878039,31.82253339759101,32.60554236682509,29.863487081995576,30.858012175493172,31.658988333308386,0.0,27.8285261138933,29.791180370383042,31.501591209909044,29.71124717939695,31.441187297976946,30.272017192047528,33.24713730990207,33.596049282068634,34.50851794767886,32.98660967590407,34.58255678562311,30.738149437560004,32.65806567651157,35.87023322813497,34.936929669425304,36.620509165524886
CDK6-P16INK4A85.pdb_ringEdges,43.75926909628183,37.40084070675609,38.48646463627192,41.27818500387266,39.24729606936285,38.79395757432609,41.162969399100106,41.543910714001676,40.984914103601696,39.47210111166063,42.15786489066201,40.06308458255135,39.97725721616442,42.42314678432737,40.68325654595619,40.98408864898752,42.15785308948306,42.428353422320804,41.021484481363345,41.818394391137794,40.283361996379476,38.87675385175256,41.75619833632482,40.70395484837458,43.68988407113555,39.65694935116421,40.42194123657771,38.362852575264114,40.33137612947915,40.52389504541424,39.357059207373986,38.18802656768655,36.322970816760396,35.92838371286564,36.12621600150046,38.78255493342573,36.78978876283383,36.50159132358796,38.85985791551401,39.093394996320214,39.50448050664012,36.93065978074044,40.27873035986849,39.059643129361035,39.896757309098476,40.98946594441026,40.0631094189956,38.937863499816665,40.54010973730147,37.510118037989216,37.187129320030614,38.18895154230478,37.37144465526982,37.32644748153839,37.527608410806444,37.18118873866064,37.19792429880069,37.85351446317679,38.39133401385251,38.30083848763272,35.305391185570656,37.42912373383314,37.50422861730538,37.412478297198035,34.74489833341014,34.955721814349516,36.81967622364345,33.3701836109551,31.163395417225445,33.685227138364155,31.732918388524173,36.21105902925106,33.51220168373817,35.31773334399047,32.27996313350586,32.312713330608275,35.067468730777854,32.75763554603971,32.35331997543429,32.28662061360348,32.13231351987129,27.742920750009233,31.568909070484153,31.720075411001183,27.8285261138933,0.0,30.48612766652239,29.39714339525176,29.935602524543615,30.014954813189547,31.315407172319485,35.730444674211924,34.66382977294006,34.936943909724626,33.228382042078564,36.03097064708565,33.99834646257161,33.67965859365377,34.37686946522119,36.395191306665225,36.12716622298912
CDK6-P16INK4A86.pdb_ringEdges,40.905558016202676,38.817444916567496,40.82674228458777,40.176984079834185,36.90198123279393,37.72288324608836,39.142894235789896,40.69494571768318,39.8315732661381,39.77739051295228,38.95560682985944,38.69386159810287,39.85914253695257,40.6463573787272,38.74955945825656,38.6210959803884,39.61438504492487,39.248170727724904,38.17752458036772,39.26419000712263,37.26770172736447,38.047103563244384,38.83262976323344,40.009190486475624,40.19245987552613,36.47164781754954,38.58708571633271,35.02272183563295,37.55007270564212,37.29700613543493,38.63810920046514,35.127939582382055,36.34804120585442,36.19290494225639,37.09369607571101,37.343131265820794,36.778901046511145,34.50951271260857,35.773360665910815,37.04145855310366,36.0796796491057,36.282583571829186,36.27648114932203,40.063966266894155,37.18712932003062,37.215574763466,39.51095320142982,35.091507952042484,38.453215096319134,35.76717136234963,36.55568913261249,35.725222774512666,35.39124607169779,37.877584965069694,35.19025758439008,34.64587014938377,36.32998295749043,37.796496191818015,36.466532056106004,35.65258009824385,37.00095467371311,35.851920436776844,36.79675250650359,36.53754288127486,33.55795462193667,32.55270506371435,33.182204665568285,32.69171544453529,33.5764961621573,29.43333812252401,30.428711238921878,33.085175769842806,32.091411724442125,34.112223338482764,30.802387321060298,31.569980703067262,31.45988522085629,31.16448099394389,28.615968126918148,31.829474122039336,30.46346804899499,30.725084959543132,30.11473912285827,30.795215109361394,29.791180370383042,30.48612766652239,0.0,29.043251329029836,28.382357353736904,31.15850985394532,29.265179758010305,31.753606760312387,34.02416466416962,31.27455055532869,31.066979478706127,34.588972446798344,30.927840908857206,30.43574096942948,33.34593294213096,33.130497290959404,33.98654987107847
CDK6-P16INK4A87.pdb_ringEdges,41.05721041867302,40.984889825762096,40.342180683356275,39.90128366119254,36.36516018969109,37.819695308580094,37.97311172303835,39.993668653154515,39.12611322784839,39.97725721616441,39.269663452360994,38.89929593039701,39.58122827605027,39.9881450094092,37.45253712785606,39.738786396650475,40.81064147635332,40.984901964683694,39.30782966072817,39.67350582790262,40.45986894473192,39.136347956130116,40.25608325217416,41.016062864874435,42.18736931065082,36.21621087784118,37.05230939956105,37.1104844983395,35.97107738114333,36.660496993371474,35.48818036013729,34.72599210048844,37.023563829093604,36.51862470368728,36.08467101952111,36.34103254953237,37.446651937036194,35.70683561242494,34.973536548460025,39.60338193508887,37.83617474590936,37.92776585676483,39.341229496654805,38.542462207736946,38.01930643359432,39.08775685964102,40.02565097932092,37.967294121198265,38.548193006671625,39.08209244972383,36.87820481056195,37.16352194268034,37.180278836076006,36.58555025638116,35.52517151183474,35.76718527209764,36.65448463395847,34.8563220102122,35.317733343990454,35.34160233664279,36.73717327854057,36.88909019106302,37.23320349884056,36.16349001341342,33.61456980957198,35.121636539800264,34.65224537389659,34.13146955421564,32.77661464614202,31.34343544147054,32.35911676500063,33.45438715475891,33.42814377167689,34.62052995734417,31.923587249643038,32.53252486557649,35.232857233777175,32.139171864863044,29.67448608448188,33.679688137434205,33.27352345610666,30.6893113452513,31.92924391393292,32.30589182743868,31.501591209909044,29.39714339525176,29.043251329029836,0.0,31.611541440410736,34.21379954933377,32.92120851592867,33.91550812743766,34.62052995734417,32.51234744398515,32.44594433026395,32.9990049601228,34.04246689414277,34.18265249133375,34.9557360469933,36.554600339357464,34.333207747439744
CDK6-P16INK4A88.pdb_ringEdges,42.228954250779594,38.610673130651264,39.88013133907532,39.43406866079487,38.251134018893445,35.9963928541106,39.093394996320214,39.636520171973835,39.346843956704326,38.03075477107595,39.489591802100506,38.866386761577196,38.55480043802491,42.42834169637656,40.18779300319524,38.233961616546196,41.23206982543515,40.20963722011354,38.94439204355098,40.21428918588981,39.782918407463924,39.247270716655876,39.35703392537337,40.06858547900792,40.80521623079332,36.572670110411394,38.90498695476269,36.13325255631592,37.151779585481016,37.70545706575267,39.25292396498636,35.342531422680885,37.56753123356763,35.03607238488935,37.83614844765835,37.0472335328539,36.47842680120061,34.5275288538902,36.186801145091984,36.89595428751063,36.99495730057876,35.47062410121022,36.34194977478284,39.209058248780025,37.2509975157767,39.01003825398177,39.34122949665481,35.91201243060493,37.837055726756226,37.50418882077683,37.07690005128449,35.37873268459684,35.6884110961411,35.520059499748506,35.28242836375897,35.24521067637265,34.10573258302594,36.54869307067125,34.912784013340875,36.66049699337147,34.44594871802166,36.02579230832806,37.58004392616567,35.12259977458069,32.927887438222925,33.90899438935802,32.59875161666738,31.10230270945939,32.60552710829792,31.713283310128226,28.698917413319215,32.32638279912588,31.760546883019142,32.17894617781054,33.37781609040914,30.193356984114047,33.47399673943111,31.0056807505652,29.485370349999275,34.44053206261804,30.58437477045267,29.161260337605633,31.205497665909988,31.7270228685186,29.71124717939695,29.935602524543615,28.382357353736904,31.611541440410736,0.0,31.096303630857587,31.81555988421811,30.569926365792075,33.402892596762435,33.68623144631537,32.084512157706406,34.433106249221126,29.07961279998436,32.05821818557342,36.086532265448795,34.78900152153945,36.20589270639062
CDK6-P16INK4A89.pdb_ringEdges,43.94684713531038,38.44850533101463,38.10378599906696,41.05889472234857,39.12699059517396,39.54331336447165,40.01477339123946,38.96039576045077,40.93227023106175,40.63565818856534,41.17440155343596,39.90127119260834,39.75079084916846,43.3783310189553,40.97951192986512,40.963495458749776,41.591318937312884,41.347116944256186,39.97725721616442,42.32151282458134,40.47610928542391,39.30782966072819,41.29944044529581,40.11686907124744,43.08411303508417,38.01257974546688,39.361811934995785,39.34036955363946,39.158804122425835,39.793034216296086,41.15761477213361,40.65179158664459,37.89402609819064,37.74521814133969,36.94170478251932,39.65223199881148,38.532018087695,36.16867614840722,39.40077277823869,40.72635290442211,40.391134931993875,37.105456813966576,39.13812763566848,39.488747688801894,39.516556137336046,39.51009695247579,40.374885055979895,38.21104005506207,40.02566340915901,40.01561884119485,37.372549587719746,38.739235384929344,38.83261695152015,37.384195985104995,39.59867076516793,39.44514422568488,35.04777123665238,38.58709860956746,39.269676121488104,37.688075631108106,37.117361267507825,36.68445520559556,37.030470175154925,35.17770098750303,34.57097393487741,35.312619479831376,36.05017233486045,32.82340810158179,32.22555767033643,33.78810176520018,30.00044775785257,34.652259731186575,32.75658757945868,35.91204013789352,33.64068254937854,34.408809470166666,35.858095112186746,33.64168818712288,34.52113059723633,32.09937926586324,33.807532499893355,32.53932943683697,32.232411610193786,34.23300319081994,31.441187297976946,30.014954813189547,31.15850985394532,34.21379954933377,31.096303630857587,0.0,29.558475647216046,34.23945528929257,33.085190807161275,32.53255545110319,31.536443421565338,35.53760533624668,34.49047745140495,34.30235766377486,33.60363046010807,34.733340972678974,33.306536492621525
CDK6-P16INK4A90.pdb_ringEdges,43.34804189716553,38.363734429836086,38.615388884568716,41.70982441507428,39.37372915109372,38.69958283292976,39.76087729394418,40.50853358901486,41.10600299940475,39.597816412987,41.86547990839478,40.186951175426664,41.715120085900544,41.4504679531166,40.486850638532914,40.894744154994974,41.2107917084086,42.13784534062292,41.66337499435693,41.59580441911949,39.32453312466206,40.235092724724424,38.9707123095082,41.27813679315525,41.54908384259768,39.0157131249292,40.009240226260175,37.05232282685764,39.010051007426235,40.43355830020317,41.01611138363598,37.371457967903396,37.57914368104999,35.74262613998987,37.58412123695636,38.54246220773695,38.89362965654791,38.058582755970306,38.20524566103334,38.07017610226825,39.04849644514975,37.75678911637103,40.29500666570316,41.60097109467409,40.80081454654673,39.5812282760503,40.07949811504924,36.60163387049892,40.41732548060278,39.90127119260835,38.233987641171815,39.42847923930601,36.853481578781896,39.325406065151576,38.34087747525016,38.56522548767774,34.62052995734416,39.46650447055559,38.855056593519166,38.17085184205698,37.02954313351193,37.44666522293291,35.71902512973874,37.3146097326837,34.763794284209375,34.477651568972114,36.00852580081921,34.32051154102766,33.78808704071079,32.2662739995021,31.20551360900809,36.58462553957128,33.915508127437676,37.389026511566094,33.35152737296231,32.1993479739924,35.6587753394094,32.51338798110634,32.86233913362428,31.54918768813381,33.851857537016635,31.452847121362492,31.3154230594612,33.93385430011883,30.272017192047528,31.315407172319485,29.265179758010305,32.92120851592867,31.81555988421811,29.558475647216046,0.0,31.7063328420137,32.459373765888216,30.669040574351897,31.253545072551198,34.29494545238541,32.24592997573492,31.501575416657232,33.63512142143724,32.901254342554076,33.89063475915007
