,CDK6-P16INK4A0.pdb_ringEdges,CDK6-P16INK4A1.pdb_ringEdges,CDK6-P16INK4A2.pdb_ringEdges,CDK6-P16INK4A3.pdb_ringEdges,CDK6-P16INK4A4.pdb_ringEdges,CDK6-P16INK4A5.pdb_ringEdges,CDK6-P16INK4A6.pdb_ringEdges,CDK6-P16INK4A7.pdb_ringEdges,CDK6-P16INK4A8.pdb_ringEdges,CDK6-P16INK4A9.pdb_ringEdges,CDK6-P16INK4A10.pdb_ringEdges,CDK6-P16INK4A11.pdb_ringEdges,CDK6-P16INK4A12.pdb_ringEdges,CDK6-P16INK4A13.pdb_ringEdges,CDK6-P16INK4A14.pdb_ringEdges,CDK6-P16INK4A15.pdb_ringEdges,CDK6-P16INK4A16.pdb_ringEdges,CDK6-P16INK4A17.pdb_ringEdges,CDK6-P16INK4A18.pdb_ringEdges,CDK6-P16INK4A19.pdb_ringEdges,CDK6-P16INK4A20.pdb_ringEdges,CDK6-P16INK4A21.pdb_ringEdges,CDK6-P16INK4A22.pdb_ringEdges,CDK6-P16INK4A23.pdb_ringEdges,CDK6-P16INK4A24.pdb_ringEdges,CDK6-P16INK4A25.pdb_ringEdges,CDK6-P16INK4A26.pdb_ringEdges,CDK6-P16INK4A27.pdb_ringEdges,CDK6-P16INK4A28.pdb_ringEdges,CDK6-P16INK4A29.pdb_ringEdges,CDK6-P16INK4A30.pdb_ringEdges,CDK6-P16INK4A31.pdb_ringEdges,CDK6-P16INK4A32.pdb_ringEdges,CDK6-P16INK4A33.pdb_ringEdges,CDK6-P16INK4A34.pdb_ringEdges,CDK6-P16INK4A35.pdb_ringEdges,CDK6-P16INK4A36.pdb_ringEdges,CDK6-P16INK4A37.pdb_ringEdges,CDK6-P16INK4A38.pdb_ringEdges,CDK6-P16INK4A39.pdb_ringEdges,CDK6-P16INK4A40.pdb_ringEdges,CDK6-P16INK4A41.pdb_ringEdges,CDK6-P16INK4A42.pdb_ringEdges,CDK6-P16INK4A43.pdb_ringEdges,CDK6-P16INK4A44.pdb_ringEdges,CDK6-P16INK4A45.pdb_ringEdges,CDK6-P16INK4A46.pdb_ringEdges,CDK6-P16INK4A47.pdb_ringEdges,CDK6-P16INK4A48.pdb_ringEdges,CDK6-P16INK4A49.pdb_ringEdges,CDK6-P16INK4A50.pdb_ringEdges,CDK6-P16INK4A51.pdb_ringEdges,CDK6-P16INK4A52.pdb_ringEdges,CDK6-P16INK4A53.pdb_ringEdges,CDK6-P16INK4A54.pdb_ringEdges,CDK6-P16INK4A55.pdb_ringEdges,CDK6-P16INK4A56.pdb_ringEdges,CDK6-P16INK4A57.pdb_ringEdges,CDK6-P16INK4A58.pdb_ringEdges,CDK6-P16INK4A59.pdb_ringEdges,CDK6-P16INK4A60.pdb_ringEdges,CDK6-P16INK4A61.pdb_ringEdges,CDK6-P16INK4A62.pdb_ringEdges,CDK6-P16INK4A63.pdb_ringEdges,CDK6-P16INK4A64.pdb_ringEdges,CDK6-P16INK4A65.pdb_ringEdges,CDK6-P16INK4A66.pdb_ringEdges,CDK6-P16INK4A67.pdb_ringEdges,CDK6-P16INK4A68.pdb_ringEdges,CDK6-P16INK4A69.pdb_ringEdges,CDK6-P16INK4A70.pdb_ringEdges,CDK6-P16INK4A71.pdb_ringEdges,CDK6-P16INK4A72.pdb_ringEdges,CDK6-P16INK4A73.pdb_ringEdges,CDK6-P16INK4A74.pdb_ringEdges,CDK6-P16INK4A75.pdb_ringEdges,CDK6-P16INK4A76.pdb_ringEdges,CDK6-P16INK4A77.pdb_ringEdges,CDK6-P16INK4A78.pdb_ringEdges,CDK6-P16INK4A79.pdb_ringEdges,CDK6-P16INK4A80.pdb_ringEdges,CDK6-P16INK4A81.pdb_ringEdges,CDK6-P16INK4A82.pdb_ringEdges,CDK6-P16INK4A83.pdb_ringEdges,CDK6-P16INK4A84.pdb_ringEdges,CDK6-P16INK4A85.pdb_ringEdges,CDK6-P16INK4A86.pdb_ringEdges,CDK6-P16INK4A87.pdb_ringEdges,CDK6-P16INK4A88.pdb_ringEdges,CDK6-P16INK4A89.pdb_ringEdges,CDK6-P16INK4A90.pdb_ringEdges,CDK6-P16INK4A91.pdb_ringEdges,CDK6-P16INK4A92.pdb_ringEdges,CDK6-P16INK4A93.pdb_ringEdges,CDK6-P16INK4A94.pdb_ringEdges,CDK6-P16INK4A95.pdb_ringEdges,CDK6-P16INK4A96.pdb_ringEdges,CDK6-P16INK4A97.pdb_ringEdges,CDK6-P16INK4A98.pdb_ringEdges,CDK6-P16INK4A99.pdb_ringEdges,CDK6-P16INK4A100.pdb_ringEdges
CDK6-P16INK4A77.pdb_ringEdges,40.92924293007721,38.29807356805815,38.93528088457795,40.36183901633439,37.271973384837075,36.76591740901935,35.65516416604079,37.489718915860756,36.49579995881922,38.43682177668553,38.06014495698022,38.27716634515462,38.745863665938806,39.14145703134454,37.63553069549719,39.20669430146829,36.27481824936401,39.20044798151195,39.760882848322844,37.25049025704557,37.056818601683176,37.893947003607316,37.516084355458226,41.0122408853629,39.59589779195853,35.573421155167644,37.79008774410721,35.31279046934282,35.65748989154811,36.442805171672646,38.17741638653961,35.38839550736042,35.48270619646127,33.745041189455506,37.06658478086533,37.02286702737691,37.46139476262167,34.82494200089721,36.05904372201714,38.48434588308323,37.309110899317396,34.93791008311188,35.70808475784121,38.489225606718605,36.30406817222639,35.39342642562801,37.199488588144796,36.221500150749335,36.506878737053846,37.5268619238761,34.17771346302991,38.495105802318726,33.498918803083924,35.494609690390625,35.208203035309985,35.58574666708091,37.04519323020759,36.059774223824164,34.726457194310704,37.90061457768011,33.185730109895566,33.669223117943396,33.831202223723,35.69675806828077,32.3427527977534,35.8130103079464,34.12662218068783,31.148315539939063,33.72981600609287,31.688529893784402,31.534263208414426,30.371151266757927,35.08584594057631,34.325273345508904,31.466296332394244,30.915589247765993,33.69880941661828,0.0,29.60001647988992,34.88839348551321,34.01547710861675,34.05907350185672,34.51447204417019,35.073803718973444,35.28574644865864,35.49386755689415,32.934628525270476,34.70677167355098,33.50669390711901,36.0639675590133,34.440347863742765,35.645859746584506,33.825938957277494,34.898766488789036,32.87589375581904,38.132695145037864,34.65104088113865,37.52302707639155,35.52404887932245,36.912883599222624,38.215575933151186
CDK6-P16INK4A78.pdb_ringEdges,41.19796348270092,38.871721491430264,41.44236079535877,41.395699081414605,38.43218925239247,36.47241523632255,38.02730726150589,40.087307157278055,39.06788338514292,37.312954658748964,40.653611125716516,39.116449038299194,40.310163337459805,40.92498789427246,37.668709923716214,38.78487258537043,40.1970512205718,39.43902982035355,39.255287044876056,39.938049587806034,39.606565112364954,39.814950005022546,40.56325382628489,41.443973347511886,41.2745004844869,37.561916364525565,37.98826519707014,36.97182843140136,36.90560139916634,37.04661532875947,38.83769855782261,35.63831864857771,37.17094328087797,35.046881493779516,37.436189612231246,37.840499661528646,36.022797659531015,35.783590734492535,35.89776812139666,38.254398758708106,36.8797386372412,35.66627155772341,38.34761416561825,39.311129188167385,36.92383723419823,39.56202909787956,40.58737037732731,35.93908124835152,36.181008358718536,37.29101114471321,35.973323449467415,38.0445823199893,36.1504309592097,35.78053701760629,35.28242843254361,33.251517478667736,35.999837398006804,35.86040686450457,35.359588343260995,36.91655719486791,35.485785543084106,35.985796656119916,37.74811253559579,34.08067902678627,32.76568698963046,34.202424675138715,32.2811883602698,31.448044648199044,33.57240446353843,28.856279698685682,32.02640678732654,30.704826028873917,34.36142193031557,31.984523696587388,33.20984279602336,30.145840630459656,33.87055703920947,29.60001647988992,0.0,32.97713916210854,31.087633805256946,30.06068658645007,33.201983484681655,33.96783270296452,32.5147021154821,33.528655381737536,31.034646256928422,31.783704982884295,31.051192978142602,36.49507818469938,35.40941035181774,35.15884512102046,35.540207391958425,35.80318830331913,33.250974678543955,36.22127120636271,32.53571396061301,36.349147002438464,35.205847629578166,35.16678033349643,38.57417308599495
CDK6-P16INK4A79.pdb_ringEdges,46.00645765913166,41.10943159244196,42.78521513497798,45.003186879023374,42.29321573918189,42.98821165695803,41.886175611018494,44.09902382637322,43.32578796097115,42.54952924562619,43.27844052913823,42.47653010494271,43.559737507328094,45.36147500505419,42.24811729100072,44.437668047090675,43.741022772344266,45.734461575597074,44.672040691154955,44.124690284272084,40.79009922912614,41.79503996712607,45.1147804453724,44.19341083210957,44.970201516006725,42.044772883549705,42.18677402266061,41.15514963480782,41.76595649510767,43.124572815134215,44.0416321888014,41.93426912239291,39.90239310630079,39.53836050242242,37.769105971066644,42.95052173225814,40.88742426975121,39.86746335229201,41.57061579482535,41.826669051006746,41.85416026761647,40.914855075554954,43.15896877088076,41.27532777491701,42.16433587182659,42.86043146499884,41.756471676008196,38.840926366084716,42.38328018245401,40.01426574878814,39.53876763812282,43.098729538176485,39.91146299058438,41.3112634496318,40.47373131834121,38.78528763056129,40.74729977586732,42.38070200502856,41.29882771619206,40.439753443073705,39.40138662906025,38.377546789248775,38.75071045768856,41.361688412015894,37.834724017275704,37.15276308537566,38.981621685972705,36.98707750605647,35.32520691945684,35.14348289859592,34.3063671826134,38.16793444125841,37.89863244845939,38.750710457688584,36.510085475980716,35.44416426561369,35.897985540328875,34.88839348551321,32.97713916210854,0.0,35.36889911193514,35.10220617067797,32.723945137557195,35.86767006786981,34.011490167510075,33.94026316065676,34.05088015050992,36.139458875374444,36.80646814842439,34.574049199490396,34.16640769285158,36.46476414828769,37.17865897160402,37.23984228831452,33.95539398222034,39.22710610864051,37.765515306181996,37.61376240089821,37.62569179333229,38.42629942897029,39.6448747956275
CDK6-P16INK4A80.pdb_ringEdges,44.94484424703521,40.753057643777844,42.839006615523736,42.939889919997135,39.75727575689463,39.3587254403987,41.11642007762843,43.22398837140918,41.29188191636619,41.41284118041351,39.83296832842945,40.351419716916254,41.34634203892779,42.683977687412415,40.01744741435892,41.77849837930123,42.058426260527185,41.57061579482534,41.204735697519595,41.18157295708263,39.397078014715326,39.5174428914996,41.07967273719606,41.4734825653401,43.0893569565251,39.423603181404964,40.074954163660855,36.83536211901584,39.83637264317448,38.39709084508692,40.4120001496779,37.9837962885203,37.26182902702212,39.021857539764355,37.83003065703489,38.13031570299097,40.057239533252876,38.43218925239248,38.1482346233486,39.39231075148383,37.40280412078169,36.8255346193372,39.311129188167385,40.73489544993433,38.43613645211832,41.77181918529272,40.18654064211665,36.6546706171094,39.83997257321034,37.815972880226845,39.2245318957286,37.782703488856285,38.35046347543264,37.779811359262595,37.425816054123345,35.37965517073337,36.53550227969052,37.85546324589067,36.972976288226484,37.44676872314729,35.29057084043702,38.57768848415483,37.39765220229616,35.864405888793144,33.69455337037826,35.966068019460934,34.673262349412994,33.64970191583265,34.3373507792402,32.31880823690222,32.976103690917576,34.70024952465288,34.214545473398026,34.34912573886548,33.164335825276346,34.01470270338991,34.20242467513872,34.01547710861675,31.087633805256946,35.36889911193514,0.0,28.893952443459114,32.84463055200287,32.440188865950454,34.64864759969437,34.111567310668164,32.61937176945848,35.0047383552152,32.38498598229078,35.487490066494075,35.62816096374524,34.922688131663996,35.58267597115618,36.558846648830226,35.98810101455966,37.94044113041829,35.7795826776301,36.21033405925621,36.20731633382352,38.023535715299914,37.93089994624055
CDK6-P16INK4A81.pdb_ringEdges,45.20723015775901,40.3206416905965,40.774430055384826,41.323305890938876,39.18925935483461,38.126759055780816,40.14894221490294,43.302779722638185,41.1690980487349,40.209827702968894,41.70996254625222,39.73626469243583,41.74877243704307,42.750712445924854,40.54016978077009,40.86719717423811,42.32552133285032,41.047420524404735,40.07091275202617,42.44015585819992,41.76513892312942,39.979689965732646,42.2255731090799,42.249699089706425,42.86562099648905,39.708425105892196,40.35517919431017,38.22267236767771,40.36144018315678,38.64104982667165,40.36144018315677,37.94470945480752,37.9664935719161,36.87633916543108,37.269316484469044,38.09890850494665,37.581715844991194,37.62117981578609,37.5060060231009,38.091110287399516,36.880452883310035,37.82714214590937,40.61395891238124,41.80597459927384,40.37811529928009,42.689474341015305,42.061024192208734,36.44280517167265,41.15927421199921,38.80639876831987,39.276555410041425,37.265677663331445,38.098908504946664,37.85519263926814,36.42104725192333,35.14423243109363,36.0005691011928,37.54172962737116,37.07279589027449,38.098908504946664,36.884341313711204,38.960668096640624,38.099804749515755,36.34987167421242,34.55972560866684,35.190284135837516,36.53965436978595,34.55405097849442,33.90218354000947,32.70745421116735,31.77919245623983,35.71516040740727,31.882023377353985,34.96642291838441,32.56366372388019,33.24312509156832,35.231679203696736,34.05907350185672,30.06068658645007,35.10220617067797,28.893952443459114,0.0,31.950495244071924,30.36755328772678,31.288585934108564,29.27709501782794,32.814274109994464,31.938095610407196,30.415256120540025,34.31373187401733,33.320703298290134,34.598491437577145,35.26454724908472,34.297763562160334,34.32922384435889,37.2058479536648,35.04688149377952,32.711838686382364,35.894724118067785,36.93966075352302,37.10893653463692
CDK6-P16INK4A82.pdb_ringEdges,43.57505439874593,39.89008067910331,42.48209953012931,44.27526975858115,40.31502776155115,40.996609020985126,42.18677402266061,41.66161009967771,42.0098478582484,42.39940174451392,43.37578283541836,40.486022881736524,42.73666387335819,43.684690626373445,41.791608446976205,44.44640510580443,43.41310356304439,43.76879387272602,43.19549434498146,43.18632349002835,38.74262793761156,40.00309744104892,41.7819309761716,40.77294655444605,42.937765513788456,39.223449929732716,40.58632474242485,38.08314395711757,40.54640220423168,41.13219616037559,41.89220778582503,39.53452335093179,37.95514682795617,37.48594533369779,38.67530881835499,39.0538589954825,39.6825451583427,38.254653789903394,39.28622920156698,38.59031851289691,40.50289962519705,38.188697089136966,41.471235991156,42.02914203844533,39.57904101674121,41.86237614595442,40.29451333467193,37.570473616989204,43.08601719872457,40.280262067110826,38.46773751169019,41.27797499287244,37.65636667576303,37.714304719665826,37.679443836193784,37.455352282873406,37.00970208986409,40.46559514258883,39.28344776483713,39.21381040946256,38.60194611548029,38.273202750494924,38.71239796367006,39.23787368993539,36.52144041184714,34.79758892684884,37.33056029190186,34.345177529199006,32.23776001417757,31.26564388917774,30.976686749089517,36.05999066596206,34.67127861754758,37.65727345284631,33.861309671702415,32.26784248344758,34.06673508019798,34.51447204417019,33.201983484681655,32.723945137557195,32.84463055200287,31.950495244071924,0.0,32.381114640571795,32.89390187387024,34.29334003464387,32.84278886586527,34.337350779240175,33.56409231132175,34.624776128535785,33.145311996073794,34.64012899204284,37.09417152297128,34.97700987094516,35.38605209580226,36.530628645949896,35.62720254209713,35.15045015844698,39.1929187232692,38.9846874254308,37.65749366684269
CDK6-P16INK4A83.pdb_ringEdges,44.7906893635111,40.74397157264128,41.547891848722934,42.318548087040135,41.390230967128005,40.83394092795017,42.61353271827759,43.92059353635119,42.62956720399595,44.17378098860541,42.23533372230121,42.03192746983268,43.34095117530873,42.65550031727538,41.159274211999204,42.75406698669084,43.747401316549386,43.90908567572384,43.488434122638076,42.574709084837494,41.15514963480781,41.36394093599043,42.36080793351911,42.185768031295254,43.26910687495302,41.4573892322132,41.18201122796816,35.82763615137236,41.817431305325506,39.585683541697506,41.700266127711444,38.696681650132625,40.12521863780574,40.368352733781826,40.44580836915184,39.75412235105241,41.56088686581625,40.844284909349355,38.77465855867035,38.74936348808469,38.84810947467202,39.03744293904912,40.99394363359241,43.09995189856416,42.21532492515713,42.32471456979529,40.620828491268846,36.73285231266956,39.932174203083065,39.911462990584354,40.003499846888474,38.542241634911505,38.425194986572315,39.527872228679776,38.574855958190255,35.856625063934985,38.30604613806691,39.227777614661925,38.5186302722304,40.49291416483854,37.657493666842676,38.142288163421284,38.07809689854048,37.65749366684269,34.49619279099031,38.5814058588951,36.39067154656202,35.28649295928765,36.78768351685914,34.01126068905029,34.75416100723876,37.17703198639016,34.988332550068,37.516565446837404,34.674894270681314,33.07062656593332,33.885718986315055,35.073803718973444,33.96783270296452,35.86767006786981,32.440188865950454,30.36755328772678,32.381114640571795,0.0,33.87556857591417,33.3670203761212,33.6809854441316,33.7998123822185,33.1618352488696,36.59962681403778,36.07148728735695,30.94645257261754,38.09604038063446,36.539427418852135,37.01286526495827,36.61620326390242,36.71424260087767,35.186208495555256,38.59628441614181,39.15503892439308,36.91748214335428
CDK6-P16INK4A84.pdb_ringEdges,44.76919672732319,41.904653679514006,43.11106473330289,44.59285735215088,41.88897054904242,41.37244281390996,42.634876368142976,44.483189480313484,44.08104509406933,42.46239081995205,44.684891319048,41.8529015225189,44.18215068355545,44.65732944512849,42.39181927522599,44.02206763686139,44.360892467214995,44.52034886896825,43.73367291163036,44.249690642435326,43.11318060017635,42.27686907206579,43.446900588324084,43.427259057742766,43.95805095659323,41.552083097675194,42.94322968303344,39.07000596178176,42.375694828464226,41.729781141845784,42.17656267436214,39.71269994076669,39.61018592822177,39.07068016787644,41.09630569118618,40.58985815897685,41.10943159244195,40.505790010691676,40.519769339386414,38.44996749023338,39.737332695540886,38.8871663575154,41.10328454028954,42.38390168390856,41.85652613975283,42.97151637436365,42.37311618951057,39.537694271324014,41.74615507342732,39.28344776483713,40.344903265619564,39.77577397263259,40.06354708307858,40.55677141140649,38.8029040904629,37.73691987896233,36.93598945572155,40.59359555397879,39.751569995072835,37.65078303853237,38.57417308599494,39.20756522320293,38.98488762860089,37.545757449264876,35.57960501021517,33.96860817671833,37.353407785244094,36.255246886888955,35.99208585095398,33.98295124926257,33.18164347066965,37.976655216901584,35.286492959287635,38.05281310712597,34.74874273914411,33.694307256024935,35.657708775550255,35.28574644865864,32.5147021154821,34.011490167510075,34.64864759969437,31.288585934108564,32.89390187387024,33.87556857591417,0.0,30.258705661225523,32.63590720394316,32.98891166260152,31.11882811763054,33.29659764351526,32.930021886773986,35.27171187420008,35.35244152744221,36.550492973219484,34.523318383306126,36.72481715573208,32.347759752038606,33.89973739016206,37.27359622587763,36.75832741225236,37.96781692369504
CDK6-P16INK4A85.pdb_ringEdges,46.933715584178884,40.992265778541,41.791410017125756,44.47068642622374,41.43890007015626,41.477328511945075,44.01555157541268,44.18197403091334,43.50995400550296,42.33407207600744,45.264652660633715,42.33727527898776,42.813184657156874,44.6820856774593,43.06095509459288,43.62536742454828,44.67828631777065,44.508042572759194,43.41562043275419,44.19496715635422,43.170495796516875,41.32741368572713,44.510903021674224,43.86311300998641,46.08417536977532,42.85354526131324,42.73392437727823,40.88658913056595,43.0066472457117,42.48567046807615,41.534270304847105,40.47248990393841,38.88306421730203,38.16217000528402,38.759848473111205,41.21498661835553,38.591468790584244,39.17547764584998,40.70113559870775,40.883475104073185,41.333728033783,39.33858033075201,43.21210309228821,40.801745538939834,42.29537251976122,43.885416211966934,42.50769801158267,40.97707866124381,42.85240693925853,39.703584651090964,39.34885872457845,40.727841499037694,39.63447624628183,39.489646682668045,39.45635439874077,39.54561429230937,39.65533212386027,40.09492395340431,40.30228462930443,40.77091263478385,37.617367550952004,38.97820529225124,40.12606962330897,38.89065346364437,36.74435081850233,36.71424260087767,38.78158979873154,36.29175811829837,34.169605663798826,35.83660752672318,33.35333383709611,38.425613916735976,36.09367217022549,37.295340714684365,35.3774214891294,34.13479735173336,37.71810718681548,35.49386755689415,33.528655381737536,33.94026316065676,34.111567310668164,29.27709501782794,34.29334003464387,33.3670203761212,30.258705661225523,0.0,33.24664663082761,30.82495029964539,31.396504388305342,32.5942535710462,33.98669754118658,37.8300306570349,36.473137458923986,37.46884234055632,35.20153821472761,38.176521964006845,35.999837398006804,34.91110662602462,36.37955737941232,38.053505335155215,38.60566115443092
CDK6-P16INK4A86.pdb_ringEdges,43.76741186617531,40.45909708069832,43.13043178941606,42.08365652294807,38.62660526303528,39.4283171733458,40.66440884042788,42.794243971277005,41.52146667835756,41.24240063037193,41.67455795191847,40.86719717423809,42.62833135540669,42.56264250003015,41.14880788363021,41.2675387695652,41.307791741227106,41.29471707781264,41.04574485536488,41.73196704171441,39.34799093021024,40.0906898747596,40.867400091563304,42.751659502806554,42.20895755122344,38.354419085871164,41.32330589093889,38.14070228419648,39.82936776532326,39.23143339025051,40.76138775492467,37.45756623557763,38.29807356805815,38.25487056508261,39.599519583190876,39.805196376058625,39.400049523306805,37.12979212727479,38.49579007707908,39.82444401951419,38.35088322193431,38.648472029873396,37.92471361050769,42.15176991915145,39.11686056533435,39.15224816770259,41.41933094111688,37.62741605564211,40.844284909349355,37.527342877089445,38.25529136045332,38.35509315243167,37.65008340612021,39.50418316843018,37.60634352301131,37.09732749561719,39.25461600944257,39.576538997547466,38.872399136587255,38.130520392014816,38.77069549631908,38.28022478716787,38.89366366351639,38.41224398293964,36.041033525149885,35.30155803927075,35.20228651110262,34.40898918284823,36.41221987324536,31.603241575015353,33.13097438070051,34.83295327913415,34.73449118741747,37.18382811345189,32.90103415974165,34.41192362837159,33.332837394684645,32.934628525270476,31.034646256928422,34.05088015050992,32.61937176945848,32.814274109994464,32.84278886586527,33.6809854441316,32.63590720394316,33.24664663082761,0.0,32.19557612392141,30.32164163134165,32.96076011437042,31.279666893616504,34.38053902158362,36.21825439221932,33.33713962008108,33.66147106331423,38.64298125145114,33.48786456570098,32.781106991829226,35.71537893797191,35.44011782174987,36.39388852474028
CDK6-P16INK4A87.pdb_ringEdges,44.24608567501747,43.76144867624825,43.35965304514244,42.9748536795705,38.41135502845422,40.276895271146856,40.699841193433876,42.36973148771975,41.58904640031808,42.60005725405527,41.84686368176242,41.80369921780474,42.66336750456151,42.122550591015845,39.71269994076669,42.183177782202286,43.189644196886654,42.89961055028192,41.96622335210819,42.38843606687004,43.13549836865459,40.60027634172452,43.356345359437725,43.02840808627519,44.05352620088109,39.77633810660223,39.64743402025217,40.36770020093046,39.032006878658116,38.9627965140482,38.52734220733347,37.27994294981506,39.262394345685315,38.844204138094476,37.941829674178784,39.098973849674934,39.884198228028694,38.63361357109867,37.05343537609885,41.59876874350508,39.88440614649466,39.65915758671393,41.67111651035423,40.52395858639924,40.68612755731075,41.709962546252214,42.626008320811145,40.21676631310544,41.224797178870766,41.04023011393678,38.84461854934228,39.12399301283417,40.128792655648205,37.920661721096806,36.74847931149422,37.50239016773046,38.43356003007488,36.95744421529756,37.050486320497434,37.68974758698622,38.72566427023216,39.15503892439307,39.134788964769925,37.830933271532245,34.958218964511516,36.7103361532935,36.39067154656201,36.14667950205652,35.386052095802256,33.13689271094356,34.75416100723874,36.063020719493764,35.81753215613967,36.8587283239471,35.33470621661705,35.08896011498803,38.19393388178099,34.70677167355098,31.783704982884295,36.139458875374444,35.0047383552152,31.938095610407196,34.337350779240175,33.7998123822185,32.98891166260152,30.82495029964539,32.19557612392141,0.0,32.7162225740105,36.42032399636228,35.670292346679226,35.69675806828077,36.61095397855013,34.32186247717975,34.7779436691369,36.482337858335754,35.80742530980235,34.47760673036426,36.68873689068825,38.94680549848202,36.01578244833583
CDK6-P16INK4A88.pdb_ringEdges,44.85992290371038,40.57257273746134,42.437385726704235,42.044146369054104,39.73733269554087,37.97287863982826,41.32633956042346,41.9792747935827,41.2644534914886,40.18588515702576,41.96038782401171,41.76087560992135,41.57542660708344,44.52906970486242,42.29579924940949,40.68304614827219,43.52505306030593,42.05116511828042,41.571976959157105,42.84448337998217,41.9758583346051,41.0428924954157,42.01485219393323,43.03033530078019,42.54321189154373,39.14569409084049,41.37572046384747,38.92333928972974,39.68484382315619,39.95136067159917,41.690134529324524,36.872661562893846,39.83571139617103,36.81312067264251,40.15861235577581,39.3029509225391,38.42166563599119,37.51516116283088,38.21981353096149,38.4284574431946,38.549012198283606,37.72170236439887,38.28751308895093,41.11990794333444,39.92726313514889,41.24137160312838,41.45211754278054,38.130520392014816,40.00981586877979,39.51083827841949,39.049924268375456,37.385924050010765,37.771998920351415,37.48971891586074,36.39461230564286,37.41813829108464,36.43098386491718,38.63665642252444,36.60333184887717,38.492748762813456,36.50915020622213,38.223565710301806,39.84016847843704,36.82113655987521,34.7272157276555,36.41688163877689,34.373188644072236,33.72076149937248,35.71017481567202,32.97610369091755,31.186457348522595,34.47825755316588,34.18143840898622,34.52255536990699,36.18999996630256,32.284316210363386,36.04406517231852,33.50669390711901,31.051192978142602,36.80646814842439,32.38498598229078,30.415256120540025,33.56409231132175,33.1618352488696,31.11882811763054,31.396504388305342,30.32164163134165,32.7162225740105,0.0,32.11635857012555,33.487864565700995,32.302095378684925,34.91110662602462,35.44011782174987,34.459718442290736,36.71011025755647,30.290495973844045,33.48865115375,36.72228007162054,36.24481796434208,37.29577233610191
CDK6-P16INK4A89.pdb_ringEdges,46.47420475185222,40.37811529928009,41.2014444454348,43.53824223123131,41.00380708083039,41.921587663101796,42.24472257413772,41.84947474682774,42.79882606094622,42.80137905232137,43.58261009208871,42.78441704012598,42.7050462546262,45.888794529979144,43.08015218398293,43.72502771617757,43.84351330056241,43.526442761983226,43.02525633772374,44.860281742860124,42.65152043153865,41.53018297047319,43.8460054636903,43.05602702775353,45.19622259199739,40.59897872078482,41.905096028654306,42.008837630008266,41.63204675575269,42.43400615130262,43.96379885492274,42.59412532492163,40.04754491424589,40.05300147091694,39.76363088883383,41.84343641160121,40.94306576389154,39.61656465573405,41.85976588563304,42.66692327158618,42.31553943941621,39.2699102833014,40.93155500493423,41.840824969715264,42.08303058733581,42.19276322182147,42.54615857813846,40.39613601420382,42.604041947260235,41.9089023664541,39.34840003565403,41.00730452480692,41.33309074148593,39.757472069610486,41.20247446985473,41.4926264386878,37.89394700360731,41.07967273719605,41.38695446635335,39.921593887726864,39.10605966393225,39.37264123790511,39.35250325195497,37.29170443291911,36.839692273813476,37.736221843533755,38.16724428859608,35.30585524575418,35.36673371487023,35.533096904291334,32.37636897943749,36.61437809012783,35.66151167062537,38.55645211893861,36.45367257084591,36.905323827725354,38.29078727636594,36.0639675590133,36.49507818469938,34.574049199490396,35.487490066494075,34.31373187401733,34.624776128535785,36.59962681403778,33.29659764351526,32.5942535710462,32.96076011437042,36.42032399636228,32.11635857012555,0.0,31.331399352181073,36.386944857978456,35.066598658316096,34.24732141920363,33.29557210728206,38.27578996651773,36.180725228342,36.25524688688896,34.7276792676544,36.66249495854544,35.0083195687024
CDK6-P16INK4A90.pdb_ringEdges,45.959324540240274,40.31437436557599,41.2123353544283,43.84660623182584,40.85482925151857,40.65381510912396,41.501548604665004,42.810632369803265,42.52814276251992,41.3243328779169,44.290878871608776,42.62857166210507,44.29010790838733,43.58822843998816,42.19678637630846,43.30922281094193,43.089538088530645,43.9336639636202,44.25599587323413,43.802505775299316,41.05008243953584,42.440581132087196,41.24201031271575,43.73002540533482,43.669646767297024,41.0299355319516,42.450108448825915,40.30705318657483,41.43890007015627,42.972310994349954,43.780940278931034,39.38039626205026,39.737786895058434,38.016671567526465,40.351419716916254,40.29872599814014,40.86784173167069,40.870706308386055,40.61087202744204,40.06036907882543,41.514358374176034,39.47367137355381,42.15176991915144,43.91198514101132,42.88660032929733,41.80128367733673,41.82168885323251,38.40477612574115,42.988211656958036,41.924822381344974,40.186540642116654,41.7726366265252,39.904067889707036,41.566719802288425,40.500201745959494,40.29180150220002,36.85872832394708,41.86985643692593,40.96804227449591,40.913627045872964,39.04024190248932,40.08841448111613,37.62569179333229,39.42169762836762,36.94742474276055,36.8804396566567,38.085154908313655,36.8465506212309,36.31920811428553,33.987946213398644,33.53619086242467,38.528443721616384,36.702508719997155,40.02734431214407,35.665026935941974,34.21058173195869,37.68567043449759,34.440347863742765,35.40941035181774,34.16640769285158,35.62816096374524,33.320703298290134,33.145311996073794,36.07148728735695,32.930021886773986,33.98669754118658,31.279666893616504,35.670292346679226,33.487864565700995,31.331399352181073,0.0,33.99537988695724,34.42936919861639,32.34018869577059,34.19379490135744,38.04436434659659,34.53918241579005,33.56409231132174,35.77324248721077,35.45990521770725,36.045743295930244
